date,open,max,min,close,vol
3/15/2011,3.1639,3.1639,3.1141,3.1473,6407443
3/16/2011,3.139,3.1639,3.0974,3.0974,4376207
3/17/2011,3.0974,3.139,3.0974,3.1225,6296325
3/18/2011,3.1308,3.139,3.089,3.089,13922700
3/21/2011,3.1473,3.1473,3.0974,3.1141,5763929
3/22/2011,3.1057,3.139,3.1057,3.1141,5760405
3/23/2011,3.1057,3.1807,3.0974,3.139,6943728
3/24/2011,3.1308,3.139,3.1141,3.139,2793638
3/25/2011,3.1308,3.1557,3.1057,3.139,8351511
3/28/2011,3.1225,3.139,3.0641,3.0725,12363894
3/29/2011,3.0641,3.0808,3.014,3.0725,6458711
3/30/2011,3.0808,3.1308,3.0725,3.1141,7354924
3/31/2011,3.1143,3.1314,3.097,3.1314,7095961
4/1/2011,3.1141,3.1891,3.1141,3.1557,10709509
4/4/2011,3.1308,3.1724,3.1308,3.1639,5730583
4/5/2011,3.1639,3.1639,3.1473,3.1639,2646293
4/6/2011,3.1639,3.1973,3.139,3.1891,8075719
4/7/2011,3.1807,3.1891,3.1473,3.1891,7125887
4/8/2011,3.1724,3.1724,3.1141,3.1473,27677755
4/11/2011,3.1308,3.1473,3.0808,3.089,9351759
4/12/2011,3.0808,3.1141,3.0558,3.1057,11744264
4/13/2011,3.0974,3.1557,3.0974,3.1557,3800996
4/14/2011,3.1308,3.1557,3.1141,3.139,3083827
4/15/2011,3.1225,3.1557,3.1225,3.1557,2575916
4/18/2011,3.139,3.1639,3.1225,3.1557,4683096
4/19/2011,3.139,3.1557,3.1225,3.1557,2699841
4/20/2011,3.1557,3.1973,3.1308,3.1891,4381262
4/21/2011,3.1891,3.2057,3.1639,3.1891,3343259
4/26/2011,3.1639,3.2308,3.1639,3.1973,9818441
4/27/2011,3.1973,3.2223,3.1807,3.2223,5739385
4/28/2011,3.2057,3.2308,3.1891,3.2308,3713410
4/29/2011,3.2168,3.2425,3.2168,3.2425,2924169
5/2/2011,3.239,3.239,3.2223,3.239,2061483
5/4/2011,3.214,3.2889,3.214,3.239,11993962
5/5/2011,3.239,3.2723,3.1807,3.1807,6981829
5/6/2011,3.1807,3.239,3.1639,3.2057,5301018
5/9/2011,3.2057,3.2223,3.1473,3.1473,4586624
5/10/2011,3.1639,3.2473,3.1557,3.2473,4217915
5/11/2011,3.239,3.2556,3.2057,3.2473,4127169
5/12/2011,3.264,3.4138,3.239,3.4138,35166565
5/13/2011,3.3721,3.4055,3.3638,3.3721,6367069
5/16/2011,3.3389,3.4055,3.3222,3.4055,6481161
5/17/2011,3.4138,3.4721,3.4055,3.447,13158893
5/18/2011,3.4721,3.4805,3.4388,3.4637,11552382
5/19/2011,3.4637,3.522,3.4304,3.5138,15410801
5/20/2011,3.5054,3.522,3.4888,3.5054,3966027
5/23/2011,3.4637,3.4972,3.4304,3.4888,9577721
5/24/2011,3.4721,3.4888,3.4554,3.4721,8146704
5/25/2011,3.4805,3.5388,3.447,3.5388,5464593
5/26/2011,3.5304,3.6219,3.4972,3.6219,13813082
5/27/2011,3.6219,3.6969,3.5971,3.6636,7218629
5/30/2011,3.6636,3.7385,3.6137,3.6469,6116296
5/31/2011,3.6361,3.6875,3.6275,3.6446,12432291
6/1/2011,3.6552,3.6552,3.5553,3.6469,9936416
6/2/2011,3.6054,3.6384,3.572,3.6302,5096798
6/3/2011,3.6054,3.6137,3.572,3.6137,5582901
6/6/2011,3.5971,3.5971,3.5636,3.5636,5504653
6/7/2011,3.5553,3.5971,3.5553,3.5804,6106511
6/8/2011,3.5553,3.5636,3.5388,3.5553,13233241
6/9/2011,3.5388,3.572,3.522,3.5304,9784959
6/10/2011,3.5388,3.5553,3.5138,3.5388,4649362
6/13/2011,3.5388,3.5388,3.4637,3.4805,3007313
6/14/2011,3.4805,3.522,3.4721,3.4721,6125829
6/15/2011,3.4637,3.4972,3.4304,3.4805,5744847
6/16/2011,3.465,3.5592,3.4479,3.5506,3609534
6/17/2011,3.5054,3.5971,3.4888,3.572,10648031
6/20/2011,3.5304,3.5636,3.522,3.5304,3915345
6/21/2011,3.5138,3.5636,3.4972,3.5138,4101878
6/22/2011,3.4972,3.572,3.4888,3.5636,4935703
6/24/2011,3.547,3.5971,3.5388,3.572,7270505
6/27/2011,3.547,3.547,3.4888,3.5388,4626382
6/28/2011,3.5388,3.547,3.4888,3.522,5949748
6/29/2011,3.522,3.5636,3.5138,3.522,3692254
6/30/2011,3.5249,3.5421,3.4906,3.5078,6446598
7/1/2011,3.5677,3.6618,3.5506,3.6618,13619062
7/4/2011,3.6446,3.679,3.6189,3.679,3089610
7/5/2011,3.679,3.6875,3.6446,3.6618,8052939
7/6/2011,3.6618,3.7216,3.6532,3.7045,7821559
7/7/2011,3.696,3.8756,3.6875,3.8671,7803480
7/8/2011,3.8499,3.8756,3.8243,3.8671,6955443
7/11/2011,3.7987,3.8586,3.7302,3.7302,6175878
7/12/2011,3.7302,3.7302,3.6446,3.6875,9632275
7/13/2011,3.6875,3.7045,3.6704,3.6704,8045617
7/14/2011,3.696,3.7045,3.6618,3.6704,1505555
7/15/2011,3.696,3.7473,3.679,3.7302,4646755
7/18/2011,3.7645,3.7815,3.5592,3.5592,2936492
7/19/2011,3.5932,3.6189,3.5249,3.5506,4842942
7/20/2011,3.6019,3.6704,3.5762,3.6446,2953710
7/21/2011,3.6446,3.7987,3.6446,3.7987,6145053
7/22/2011,3.7987,3.7987,3.6875,3.7645,2837939
7/25/2011,3.679,3.7558,3.679,3.7558,2347052
7/26/2011,3.7216,3.7387,3.6618,3.6704,3153140
7/27/2011,3.6446,3.6704,3.6104,3.6532,2478449
7/28/2011,3.6104,3.7045,3.6104,3.7045,4392466
7/29/2011,3.6704,3.6704,3.6104,3.6275,8178906
8/1/2011,3.6704,3.6875,3.6275,3.6532,4313123
8/2/2011,3.6189,3.6618,3.5592,3.5677,6628019
8/3/2011,3.5335,3.5421,3.3966,3.465,5737782
8/4/2011,3.4308,3.465,3.3623,3.3709,6042130
8/5/2011,3.2598,3.3281,3.2083,3.2512,8162816
8/8/2011,3.2512,3.3538,3.2512,3.3538,17193251
8/9/2011,3.3538,3.3538,3.1143,3.2598,17254132
8/10/2011,3.2598,3.2939,3.0543,3.0799,8988966
8/11/2011,3.0714,3.2083,2.7805,3.1741,11387521
8/12/2011,3.1656,3.234,3.097,3.2168,6034908
8/16/2011,3.2939,3.3025,3.157,3.2168,5043277
8/17/2011,3.2083,3.3366,3.1656,3.3025,12282491
8/18/2011,3.2939,3.3195,3.1056,3.2253,13224675
8/19/2011,3.1314,3.3025,3.097,3.2083,3248815
8/22/2011,3.2512,3.388,3.2512,3.388,5459708
8/23/2011,3.3366,3.465,3.2598,3.3025,6046950
8/24/2011,3.3025,3.3452,3.2512,3.2512,4558388
8/25/2011,3.2939,3.3025,3.1827,3.3025,4626286
8/26/2011,3.2853,3.311,3.2425,3.311,3088999
8/29/2011,3.311,3.4223,3.2768,3.4223,2367985
8/30/2011,3.4223,3.5762,3.388,3.5762,12443939
8/31/2011,3.4394,3.4906,3.4137,3.482,35866126
9/1/2011,3.4394,3.465,3.4137,3.4308,11559294
9/2/2011,3.4051,3.4394,3.388,3.4223,8356514
9/5/2011,3.4137,3.4906,3.388,3.4223,10809188
9/6/2011,3.388,3.4479,3.388,3.4394,5910541
9/7/2011,3.4479,3.4564,3.311,3.3966,18747754
9/8/2011,3.4137,3.4137,3.3794,3.4051,6802595
9/9/2011,3.388,3.4137,3.3366,3.3366,10131851
9/12/2011,3.3195,3.4051,3.2083,3.3709,4007724
9/13/2011,3.3366,3.4051,3.3366,3.3366,3373444
9/14/2011,3.2939,3.3794,3.2939,3.3366,2424147
9/15/2011,3.3195,3.388,3.3025,3.3452,4881959
9/16/2011,3.3966,3.4308,3.3452,3.4223,22632625
9/19/2011,3.4223,3.4735,3.3538,3.4735,11572594
9/20/2011,3.465,3.4735,3.4051,3.4223,5773023
9/21/2011,3.4394,3.5506,3.4394,3.5421,30923216
9/22/2011,3.465,3.5506,3.465,3.465,15607049
9/23/2011,3.465,3.4906,3.3452,3.4394,12464067
9/26/2011,3.465,3.4991,3.3195,3.4223,19745637
9/27/2011,3.465,3.4735,3.4223,3.4564,9019782
9/28/2011,3.4223,3.4735,3.4223,3.465,4178983
9/29/2011,3.4308,3.465,3.4223,3.4223,4468117
9/30/2011,3.4223,3.465,3.3623,3.465,8039818
10/3/2011,3.4051,3.4308,3.3709,3.4137,4579435
10/4/2011,3.3794,3.4137,3.3623,3.3966,5659144
10/5/2011,3.4137,3.4223,3.3366,3.4137,7524869
10/6/2011,3.388,3.4137,3.2939,3.3966,4377383
10/7/2011,3.3794,3.3794,3.3025,3.3794,7010267
10/10/2011,3.3794,3.4223,3.3366,3.4051,4064929
10/11/2011,3.4137,3.4223,3.3538,3.3538,2750187
10/12/2011,3.388,3.3966,3.3281,3.3366,10756412
10/13/2011,3.3623,3.3966,3.3452,3.3623,3273228
10/14/2011,3.3538,3.388,3.3366,3.3794,1690544
10/17/2011,3.3623,3.3794,3.3366,3.3538,2920702
10/18/2011,3.3366,3.3623,3.311,3.3623,1868984
10/19/2011,3.3794,3.388,3.2598,3.3025,4739556
10/20/2011,3.2682,3.311,3.1827,3.1827,5805399
10/21/2011,3.234,3.3195,3.1912,3.2939,4479510
10/24/2011,3.311,3.3966,3.3025,3.388,2648730
10/25/2011,3.388,3.4137,3.3366,3.3966,3161534
10/26/2011,3.3966,3.3966,3.3452,3.3966,7544951
10/27/2011,3.4223,3.4564,3.3794,3.4051,3769570
10/28/2011,3.4308,3.4394,3.3966,3.4223,3731580
10/31/2011,3.388,3.4394,3.3794,3.3966,3188906
11/2/2011,3.3195,3.388,3.3025,3.3538,3233990
11/3/2011,3.3452,3.4564,3.3452,3.3794,2641877
11/4/2011,3.3794,3.4223,3.3195,3.3195,1547086
11/7/2011,3.3366,3.4051,3.311,3.3794,1941100
11/8/2011,3.3709,3.4479,3.3623,3.4223,2827177
11/9/2011,3.3966,3.465,3.3709,3.465,4047790
11/10/2011,3.4308,3.482,3.4223,3.4564,5180780
11/14/2011,3.4308,3.465,3.4051,3.4394,2714323
11/15/2011,3.4223,3.4564,3.3452,3.3966,2546066
11/16/2011,3.4137,3.4479,3.3709,3.4479,3346590
11/17/2011,3.4223,3.4735,3.3709,3.4735,3193983
11/18/2011,3.4223,3.482,3.388,3.4564,2621909
11/21/2011,3.4223,3.4735,3.1912,3.3281,12270213
11/22/2011,3.3538,3.388,3.2425,3.2598,4324303
11/23/2011,3.2512,3.3623,3.234,3.3025,6909805
11/24/2011,3.3025,3.3281,3.234,3.3281,3542887
11/25/2011,3.2853,3.3623,3.2598,3.3538,2696470
11/28/2011,3.3366,3.3966,3.3025,3.3025,4312389
11/29/2011,3.311,3.3623,3.2768,3.3025,3890576
11/30/2011,3.3366,3.5249,3.2853,3.5249,11319968
12/1/2011,3.4906,3.4991,3.3966,3.3966,6148874
12/2/2011,3.4479,3.482,3.3966,3.4394,3329436
12/5/2011,3.3966,3.4394,3.3538,3.3538,3171182
12/6/2011,3.3709,3.3794,3.3281,3.3366,5354656
12/7/2011,3.3709,3.4394,3.3709,3.4394,9163024
12/8/2011,3.4394,3.4991,3.4223,3.4479,6782572
12/9/2011,3.3966,3.5677,3.3709,3.5506,11680863
12/12/2011,3.5335,3.5848,3.4906,3.5163,5109421
12/13/2011,3.5078,3.6189,3.5078,3.5932,7449987
12/14/2011,3.5762,3.7558,3.5762,3.7387,19695463
12/15/2011,3.7302,3.7473,3.6704,3.7387,8868143
12/16/2011,3.7387,3.7387,3.5421,3.5762,20405428
12/19/2011,3.5762,3.6361,3.5421,3.5677,2843547
12/20/2011,3.5249,3.5421,3.4479,3.5163,3011026
12/21/2011,3.5078,3.5163,3.4051,3.4479,5585124
12/22/2011,3.4223,3.482,3.4051,3.465,3124128
12/23/2011,3.4564,3.5078,3.4564,3.5078,1057450
12/27/2011,3.5249,3.5421,3.4906,3.5335,1475028
12/28/2011,3.4906,3.5249,3.4735,3.5078,2398448
12/29/2011,3.4906,3.5335,3.4564,3.5335,2365844
12/30/2011,3.5078,3.5249,3.4735,3.4906,1363641
1/2/2012,3.4906,3.5249,3.4564,3.4906,1496667
1/3/2012,3.5078,3.5421,3.311,3.3366,18878493
1/4/2012,3.3623,3.4223,3.3366,3.4137,7523188
1/5/2012,3.4137,3.4137,3.3025,3.3623,4822458
1/9/2012,3.3709,3.3709,3.3195,3.3709,4582880
1/10/2012,3.3794,3.465,3.3452,3.4394,6164685
1/11/2012,3.4223,3.5163,3.4223,3.5163,7563896
1/12/2012,3.5078,3.5249,3.482,3.482,3963814
1/13/2012,3.4991,3.4991,3.4394,3.4564,2144812
1/16/2012,3.4564,3.4991,3.4308,3.4991,2471184
1/17/2012,3.5078,3.5163,3.3538,3.3538,11610503
1/18/2012,3.3794,3.3966,3.3281,3.3452,10045127
1/19/2012,3.3623,3.3623,3.3366,3.3452,4058749
1/20/2012,3.3538,3.3794,3.3366,3.3794,3509360
1/23/2012,3.3794,3.3794,3.3366,3.3366,2583752
1/24/2012,3.3366,3.3709,3.2168,3.3025,8499444
1/25/2012,3.2682,3.3025,3.1229,3.1314,16470804
1/26/2012,3.1827,3.2682,3.1485,3.1997,11006461
1/27/2012,3.2168,3.2682,3.2083,3.234,4549964
1/30/2012,3.2425,3.2853,3.234,3.2512,3315100
1/31/2012,3.2682,3.3281,3.2682,3.3281,6638161
2/1/2012,3.3195,3.3538,3.2768,3.2768,4759290
2/2/2012,3.2939,3.311,3.234,3.234,4577329
2/3/2012,3.2512,3.2598,3.1912,3.1912,4937775
2/6/2012,3.2083,3.2253,3.14,3.2083,7754384
2/7/2012,3.1997,3.1997,3.1229,3.157,21350498
2/8/2012,3.1827,3.1912,3.1485,3.157,7896267
2/9/2012,3.157,3.1656,3.1143,3.157,6463902
2/10/2012,3.14,3.2253,3.14,3.1827,5762532
2/13/2012,3.1997,3.2083,3.157,3.1997,2609878
2/14/2012,3.1912,3.2168,3.1656,3.1997,4573744
2/15/2012,3.1997,3.2083,3.1056,3.1485,9691404
2/16/2012,3.1314,3.1656,3.1229,3.14,8531583
2/17/2012,3.1741,3.1912,3.1485,3.1912,2753037
2/20/2012,3.1912,3.2083,3.1741,3.1741,4170388
2/21/2012,3.1741,3.1997,3.157,3.1741,3991030
2/22/2012,3.1997,3.2083,3.1656,3.1912,5340985
2/23/2012,3.1997,3.1997,3.1485,3.1485,7371068
2/24/2012,3.1656,3.1741,3.14,3.157,3952443
2/27/2012,3.1741,3.1741,3.0885,3.097,6920941
2/28/2012,3.097,3.14,3.0885,3.1229,4041690
2/29/2012,3.1229,3.1314,3.1056,3.1143,7420152
3/1/2012,3.1229,3.1912,3.1056,3.1912,7328953
3/2/2012,3.1997,3.2768,3.1827,3.2512,8103234
3/5/2012,3.234,3.2598,3.2253,3.2425,3838982
3/6/2012,3.2512,3.2512,3.1656,3.2083,4430934
3/7/2012,3.1912,3.2253,3.1485,3.2253,6023016
3/8/2012,3.2512,3.2939,3.2253,3.2939,9532561
3/9/2012,3.2939,3.2939,3.2598,3.2768,4577908
3/12/2012,3.2768,3.2768,3.2512,3.2768,3646189
3/13/2012,3.2768,3.3025,3.2598,3.2853,8757624
3/14/2012,3.3025,3.3281,3.2768,3.3281,6122833
3/15/2012,3.311,3.3366,3.2939,3.3366,5021824
3/16/2012,3.3538,3.4137,3.3366,3.388,25697764
3/19/2012,3.3538,3.388,3.3452,3.3709,2630854
3/20/2012,3.4137,3.4564,3.3794,3.3794,11057618
3/21/2012,3.3623,3.388,3.3281,3.3623,5124946
3/22/2012,3.3538,3.3623,3.311,3.3195,4217474
3/23/2012,3.3281,3.3366,3.3025,3.3366,4027952
3/26/2012,3.3195,3.3538,3.3195,3.3538,2027636
3/27/2012,3.3709,3.4051,3.3366,3.3966,5889815
3/28/2012,3.4051,3.4223,3.4051,3.4223,3290434
3/29/2012,3.3966,3.4137,3.3709,3.388,5648166
3/30/2012,3.3966,3.4564,3.388,3.4564,9442192
4/2/2012,3.4308,3.4906,3.4223,3.4906,5400195
4/3/2012,3.482,3.5506,3.482,3.5506,13008063
4/4/2012,3.5163,3.5506,3.5078,3.5249,5924141
4/5/2012,3.5249,3.5335,3.482,3.5163,6186626
4/10/2012,3.5163,3.5249,3.482,3.4991,4931225
4/11/2012,3.465,3.5249,3.465,3.5078,6120678
4/12/2012,3.5078,3.5335,3.4991,3.5249,2621076
4/13/2012,3.5078,3.5506,3.5078,3.5506,4720425
4/16/2012,3.5163,3.5932,3.5078,3.5932,14416917
4/17/2012,3.5762,3.5848,3.5506,3.5848,4726889
4/18/2012,3.5506,3.5677,3.4735,3.5078,10405030
4/19/2012,3.5163,3.5506,3.4991,3.5078,4564934
4/20/2012,3.4991,3.5249,3.4906,3.5078,2407271
4/23/2012,3.482,3.4991,3.465,3.482,4942573
4/24/2012,3.465,3.482,3.4223,3.4735,3815008
4/25/2012,3.4308,3.4564,3.3794,3.4223,5486224
4/26/2012,3.4308,3.4906,3.4223,3.4906,2741901
4/27/2012,3.4479,3.4991,3.4394,3.482,2938245
4/30/2012,3.4991,3.5078,3.465,3.4906,3258627
5/2/2012,3.4991,3.5078,3.465,3.4991,2127504
5/4/2012,3.482,3.4906,3.465,3.482,7272659
5/7/2012,3.4223,3.482,3.4223,3.482,2633872
5/8/2012,3.4394,3.4735,3.4394,3.4479,3499720
5/9/2012,3.4394,3.4906,3.4308,3.4394,4856383
5/10/2012,3.4479,3.482,3.4223,3.4223,5945031
5/11/2012,3.4394,3.4564,3.4137,3.4564,2785873
5/14/2012,3.4137,3.4137,3.3366,3.3452,2488957
5/15/2012,3.3366,3.3709,3.3281,3.3452,2353669
5/16/2012,3.3366,3.4394,3.3195,3.4394,20207791
5/17/2012,3.3966,3.4223,3.3366,3.3452,6111615
5/18/2012,3.3195,3.3623,3.2939,3.3281,3286185
5/21/2012,3.3281,3.3794,3.3281,3.3452,1878059
5/22/2012,3.3452,3.388,3.311,3.3709,3117542
5/23/2012,3.3452,3.3623,3.2682,3.2939,4169547
5/24/2012,3.2853,3.2939,3.1827,3.2253,9331874
5/25/2012,3.1997,3.2682,3.1056,3.1314,3863550
5/28/2012,3.14,3.1827,3.14,3.157,2168949
5/29/2012,3.1741,3.234,3.1056,3.234,2550206
5/30/2012,3.2168,3.2168,3.1229,3.1912,4530654
5/31/2012,3.2168,3.2939,3.1997,3.2939,9502319
6/1/2012,3.3025,3.311,3.2168,3.2512,4432465
6/4/2012,3.2168,3.2512,3.2168,3.2512,1892208
6/5/2012,3.2598,3.2598,3.1997,3.1997,2775089
6/6/2012,3.2168,3.2939,3.1997,3.2939,4070761
6/8/2012,3.2853,3.4051,3.2512,3.4051,5223201
6/11/2012,3.3794,3.3966,3.3281,3.3366,3981991
6/12/2012,3.2939,3.4137,3.2939,3.3794,10889398
6/13/2012,3.3794,3.4051,3.3538,3.3538,1909452
6/14/2012,3.3623,3.4564,3.3452,3.388,4546177
6/15/2012,3.388,3.482,3.3281,3.4564,13662815
6/18/2012,3.4479,3.4564,3.4051,3.4223,2585780
6/19/2012,3.3966,3.4735,3.3966,3.4564,3898912
6/20/2012,3.4223,3.5249,3.4223,3.5163,4826438
6/21/2012,3.5078,3.6275,3.4906,3.5932,9266840
6/22/2012,3.5421,3.5677,3.5163,3.5592,3561878
6/25/2012,3.5335,3.5592,3.5078,3.5335,2803272
6/26/2012,3.5163,3.6275,3.5163,3.5932,6290383
6/27/2012,3.5677,3.5932,3.482,3.5335,3972419
6/28/2012,3.4906,3.5506,3.4735,3.5335,3842632
6/29/2012,3.5421,3.5848,3.5249,3.5506,3524119
7/2/2012,3.482,3.5421,3.4564,3.4564,2010276
7/3/2012,3.4394,3.5163,3.4394,3.482,3074151
7/4/2012,3.482,3.5335,3.482,3.5163,11558367
7/5/2012,3.482,3.5677,3.482,3.5677,4857257
7/6/2012,3.5506,3.6019,3.5421,3.5762,7880841
7/9/2012,3.5421,3.5762,3.4991,3.4991,1827844
7/10/2012,3.465,3.4906,3.4223,3.4735,3269542
7/11/2012,3.4564,3.5163,3.4479,3.465,3007198
7/12/2012,3.4223,3.5249,3.4223,3.4564,4126220
7/13/2012,3.465,3.482,3.4394,3.482,5148780
7/16/2012,3.4564,3.482,3.4051,3.4051,1743400
7/17/2012,3.4137,3.4308,3.3366,3.3452,3264091
7/18/2012,3.3623,3.388,3.3366,3.3709,4399498
7/19/2012,3.388,3.3966,3.3366,3.3794,7021919
7/20/2012,3.3794,3.3794,3.3452,3.3623,8934019
7/23/2012,3.3281,3.4051,3.2939,3.3366,4686949
7/24/2012,3.3195,3.3966,3.2939,3.3623,4295152
7/25/2012,3.3623,3.3794,3.3025,3.311,5248548
7/26/2012,3.311,3.3452,3.234,3.234,3532878
7/27/2012,3.3195,3.4137,3.2939,3.3966,3233569
7/30/2012,3.3794,3.4394,3.3709,3.4051,3320292
7/31/2012,3.4223,3.465,3.3966,3.465,4498320
8/1/2012,3.4394,3.5249,3.4308,3.5163,2673057
8/2/2012,3.5078,3.5078,3.4308,3.465,3263099
8/3/2012,3.4394,3.5249,3.4394,3.5249,2298154
8/6/2012,3.4906,3.5506,3.482,3.5506,2550611
8/7/2012,3.5078,3.5506,3.4991,3.5421,1862962
8/8/2012,3.5163,3.5677,3.5163,3.5677,2653552
8/9/2012,3.5677,3.679,3.5249,3.6704,10857633
8/10/2012,3.6189,3.6704,3.6104,3.6618,4913395
8/13/2012,3.6189,3.6532,3.5677,3.5932,2161628
8/14/2012,3.5762,3.6361,3.5506,3.5762,1824852
8/16/2012,3.5932,3.6189,3.5592,3.5848,4525468
8/17/2012,3.5592,3.5762,3.5249,3.5249,1003684
8/20/2012,3.5078,3.5335,3.465,3.5078,2579463
8/21/2012,3.5078,3.5677,3.4991,3.5335,2059954
8/22/2012,3.5078,3.5506,3.482,3.5506,2620267
8/23/2012,3.4735,3.4735,3.4223,3.4394,9708192
8/24/2012,3.4308,3.4564,3.4137,3.4223,5658266
8/27/2012,3.4051,3.4308,3.388,3.4137,2820621
8/28/2012,3.3966,3.4223,3.388,3.4051,3295689
8/29/2012,3.4051,3.4479,3.388,3.4479,2540549
8/30/2012,3.4308,3.482,3.4308,3.465,3744192
8/31/2012,3.4735,3.4991,3.465,3.482,3460833
9/3/2012,3.465,3.5078,3.465,3.465,1420467
9/4/2012,3.465,3.4906,3.4394,3.465,3401342
9/5/2012,3.465,3.482,3.4394,3.4564,5975431
9/6/2012,3.4564,3.482,3.4564,3.465,3356749
9/7/2012,3.482,3.482,3.4564,3.482,6772198
9/10/2012,3.482,3.4991,3.465,3.4991,2743380
9/11/2012,3.482,3.4991,3.465,3.4991,1558399
9/12/2012,3.4991,3.4991,3.465,3.4735,2850534
9/13/2012,3.482,3.4906,3.4223,3.465,7165913
9/14/2012,3.4735,3.4991,3.4479,3.4906,10024627
9/17/2012,3.4735,3.5078,3.4479,3.4479,4381224
9/18/2012,3.4479,3.4991,3.4479,3.4906,2625160
9/19/2012,3.4906,3.4991,3.465,3.465,6081595
9/20/2012,3.4735,3.4735,3.4394,3.4735,2894752
9/21/2012,3.465,3.4735,3.3966,3.4479,7985449
9/24/2012,3.4479,3.465,3.4051,3.4051,10135427
9/25/2012,3.4137,3.482,3.4137,3.482,4584368
9/26/2012,3.4735,3.4735,3.4223,3.4394,3843741
9/27/2012,3.465,3.482,3.4394,3.482,6847349
9/28/2012,3.465,3.482,3.4137,3.482,5386213
10/1/2012,3.4564,3.4735,3.4479,3.4735,3443198
10/2/2012,3.465,3.4735,3.4223,3.4223,4912758
10/3/2012,3.4394,3.4564,3.4137,3.4564,5671284
10/4/2012,3.4479,3.4479,3.4223,3.4223,2217599
10/5/2012,3.4308,3.482,3.4223,3.482,3393440
10/8/2012,3.4564,3.465,3.4308,3.465,2454940
10/9/2012,3.465,3.465,3.4394,3.4394,2301735
10/10/2012,3.4308,3.4479,3.4051,3.4394,2638302
10/11/2012,3.4223,3.4308,3.3025,3.3452,9392136
10/12/2012,3.3452,3.388,3.311,3.3794,4241484
10/15/2012,3.3538,3.4223,3.3452,3.4223,2885297
10/16/2012,3.4223,3.4394,3.3966,3.4394,2328117
10/17/2012,3.4051,3.4308,3.3623,3.3709,3429361
10/18/2012,3.3794,3.4223,3.3709,3.4223,2562789
10/19/2012,3.4223,3.4308,3.3623,3.3623,3739467
10/22/2012,3.388,3.388,3.311,3.3366,3549673
10/23/2012,3.3538,3.3623,3.3025,3.3025,2907643
10/24/2012,3.3281,3.3709,3.3025,3.3538,3968450
10/25/2012,3.3538,3.4308,3.3366,3.4308,4832328
10/26/2012,3.4223,3.4479,3.388,3.4394,3472029
10/29/2012,3.4223,3.4394,3.388,3.4308,2083920
10/30/2012,3.4051,3.4308,3.3966,3.4308,1166490
10/31/2012,3.4051,3.4394,3.3538,3.3794,3539446
11/2/2012,3.3794,3.4223,3.3452,3.4223,2852824
11/5/2012,3.388,3.4223,3.3794,3.3794,2762667
11/6/2012,3.7302,3.9013,3.6875,3.7045,59381774
11/7/2012,3.6704,3.696,3.6019,3.6104,16557386
11/8/2012,3.6019,3.679,3.5932,3.6618,7513956
11/9/2012,3.6361,3.6704,3.6189,3.6361,2688990
11/12/2012,3.6104,3.6704,3.6104,3.6446,5571037
11/13/2012,3.6361,3.7216,3.6361,3.7216,8404928
11/14/2012,3.713,3.7473,3.679,3.7302,29465393
11/15/2012,3.7045,3.7473,3.696,3.7387,14131874
11/16/2012,3.7216,3.7302,3.6618,3.6875,5797117
11/19/2012,3.6875,3.7216,3.679,3.7216,2661942
11/20/2012,3.713,3.713,3.6532,3.6532,3044958
11/21/2012,3.6532,3.679,3.6532,3.6704,3435186
11/22/2012,3.6704,3.679,3.6446,3.6532,2239150
11/23/2012,3.6446,3.6618,3.6361,3.6446,7768860
11/26/2012,3.6704,3.6875,3.6532,3.6704,9145807
11/27/2012,3.679,3.6875,3.6532,3.6618,7697403
11/28/2012,3.6532,3.6875,3.6532,3.6704,5703093
11/29/2012,3.679,3.696,3.6704,3.696,8133782
11/30/2012,3.696,3.7645,3.696,3.7645,6335729
12/3/2012,3.7302,3.8414,3.7302,3.8414,8886885
12/4/2012,3.8072,3.8499,3.7987,3.8158,6947168
12/5/2012,3.8414,3.8928,3.8072,3.8499,8041172
12/6/2012,3.8499,4.0638,3.8414,4.0553,7907997
12/7/2012,4.0296,4.0553,4.004,4.004,4697671
12/10/2012,3.9869,4.081,3.9784,4.0211,5594208
12/11/2012,4.0381,4.2264,4.0381,4.2179,11704092
12/12/2012,4.2179,4.2179,4.1067,4.1153,7745693
12/13/2012,4.1409,4.1494,4.0896,4.1494,7040249
12/14/2012,4.1237,4.2179,4.1237,4.1666,5198861
12/17/2012,4.1666,4.2778,4.1494,4.2778,4705437
12/18/2012,4.2778,4.3291,4.235,4.2692,6178399
12/19/2012,4.2692,4.4917,4.252,4.4404,7745795
12/20/2012,4.3633,4.4573,4.3633,4.4233,7814544
12/21/2012,4.4061,4.4488,4.2949,4.3976,14329321
12/27/2012,4.3633,4.4573,4.3633,4.4488,2440893
12/28/2012,4.4488,4.4573,4.4061,4.4573,3326145
1/2/2013,4.4488,4.5259,4.4318,4.5002,5405356
1/3/2013,4.4744,4.4917,4.4488,4.4917,3445183
1/4/2013,4.4573,4.5173,4.4573,4.5173,3500077
1/7/2013,4.5002,4.5173,4.4573,4.5087,3447260
1/8/2013,4.4744,4.5087,4.4659,4.5087,4275562
1/9/2013,4.483,4.5087,4.4573,4.4917,1516012
1/10/2013,4.483,4.7055,4.4659,4.6456,5894113
1/11/2013,4.6199,4.7397,4.5601,4.5601,3526033
1/14/2013,4.5771,4.6627,4.5771,4.5857,3892545
1/15/2013,4.5771,4.6286,4.5686,4.6199,2450125
